n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32,n33,n34,n35,n36,n37,n38,n39,n40,n41,n42,n43,n44,n45,n343,n344,n345,n346,n347,n348,n349,n350,n351,n352,n353,n354,n355,n356,n357,n358,n359,n360,n361,n362,n363,n364,n365,n366,n367,n368,n369,n370,n371,n372,n373,n374,n375,n376,n377,n378,n379,n380,n381,n382,n383,n384,n385,n386,n387,n388,n389,1
119.95108,119.95118,119.95118,119.945984,119.94175,119.9461,119.95123,119.94049,119.946014,119.95122,119.936356,119.9455,119.92724,119.94645,119.95088,119.948456,119.90731,119.94858,119.95144,119.94549,119.86343,119.95227,119.940506,119.954,119.77809,119.93017,119.94816,119.92877,119.952995,119.95245,119.94455,119.95372,119.916405,119.96107,119.910324,119.953415,119.97287,119.91557,119.97287,119.93624,119.953415,119.94461,119.96682,119.99466,119.98754,119.99729,119.95118,119.9522,119.961075,119.95109,119.95109,119.951096,119.951096,119.951126,119.9512,119.95118,119.95118,119.94302,119.94443,119.9462,119.95144,119.95175,119.94198,119.943634,119.95129,119.95133,119.93754,119.93883,119.92818,119.929054,119.95161,119.90996,119.91321,119.95132,119.94716,119.88995,119.9524,119.95262,119.95282,119.93466,119.95351,119.9529,119.93748,119.952614,119.95286,119.95314,119.95693,119.96107,119.92478,119.9922,119.98984,119.97693,120.0
119.94189,119.941765,119.94176,119.93494,119.92918,119.93507,119.941956,119.92762,119.93499,119.94185,119.92241,119.93411,119.91055,119.93539,119.94116,119.93789,119.886116,119.938,119.942055,119.933975,119.83284,119.943054,119.92759,119.944756,119.72924,119.91416,119.93721,119.91236,119.943794,119.94321,119.93271,119.94466,119.89728,119.95318,119.88962,119.9443,119.96729,119.895706,119.96729,119.92165,119.9443,119.93189,119.95931,119.99348,119.98475,119.9967,119.94174,119.942825,119.95322,119.941895,119.941895,119.94191,119.94192,119.941925,119.9418,119.94175,119.94174,119.93071,119.93264,119.935165,119.942184,119.94253,119.929535,119.931656,119.94192,119.94197,119.92389,119.92551,119.91164,119.91276,119.94208,119.88929,119.89333,119.94191,119.936,119.86496,119.943184,119.94341,119.94361,119.919975,119.94422,119.94358,119.923164,119.94336,119.9436,119.94396,119.948425,119.9532,119.907555,119.99043,119.98753,119.972404,120.0
119.91705,119.91692,119.9169,119.906715,119.896736,119.9068,119.917175,119.893974,119.90675,119.91702,119.88535,119.90497,119.86567,119.907,119.91587,119.91052,119.82403,119.910576,119.91734,119.90377,119.73315,119.91885,119.8935,119.92063,119.55742,119.87157,119.908485,119.868225,119.919815,119.919106,119.90148,119.92105,119.84229,119.93247,119.82875,119.92061,119.95262,119.83871,119.95262,119.88001,119.92061,119.896614,119.938576,119.99044,119.97744,119.99516,119.91688,119.91833,119.93263,119.91706,119.91706,119.91707,119.91708,119.91709,119.91698,119.916885,119.91688,119.8995,119.902596,119.906845,119.91761,119.91811,119.896935,119.90025,119.91713,119.91721,119.887665,119.8902,119.86758,119.86936,119.91722,119.82937,119.835976,119.91713,119.90673,119.7872,119.919014,119.91932,119.919586,119.88154,119.91998,119.919205,119.88394,119.91934,119.919716,119.920166,119.92623,119.93255,119.85735,119.98594,119.98163,119.96013,120.0
119.909935,119.909645,119.90962,119.89795,119.88693,119.89807,119.91003,119.883736,119.897995,119.909805,119.87365,119.89614,119.850266,119.89835,119.908455,119.90232,119.80125,119.90237,119.910126,119.89454,119.6934,119.91202,119.88273,119.9135,119.48384,119.85706,119.89964,119.853226,119.91294,119.9123,119.8918,119.91431,119.8233,119.92623,119.80779,119.91391,119.94809,119.81997,119.94809,119.8668,119.91391,119.88523,119.93191,119.98948,119.97512,119.99467,119.9096,119.91119,119.92648,119.90994,119.90996,119.90996,119.909966,119.90998,119.90972,119.909615,119.9096,119.89004,119.89352,119.89815,119.91055,119.91121,119.88705,119.89066,119.90992,119.91,119.87625,119.87912,119.852356,119.854416,119.90996,119.80774,119.81571,119.9099,119.89774,119.7581,119.912186,119.91248,119.91273,119.86877,119.91286,119.91209,119.871025,119.91257,119.91296,119.91345,119.91974,119.92635,119.84131,119.9845,119.97972,119.95655,120.0
119.9075,119.90742,119.90741,119.89665,119.88595,119.89676,119.90764,119.88281,119.89669,119.907524,119.873085,119.894875,119.8509,119.897026,119.90646,119.90086,119.80381,119.90094,119.90793,119.8936,119.70298,119.90962,119.88252,119.91192,119.507904,119.85747,119.89876,119.85325,119.91077,119.90992,119.89114,119.91213,119.824036,119.925156,119.809204,119.91162,119.94743,119.820335,119.94743,119.86615,119.91162,119.884834,119.931694,119.98941,119.97502,119.99464,119.907394,119.909134,119.92529,119.90751,119.90751,119.90752,119.907524,119.907555,119.90747,119.907394,119.907394,119.88905,119.89236,119.89684,119.90803,119.908646,119.88596,119.88967,119.90766,119.90776,119.8758,119.87877,119.85297,119.85494,119.90793,119.80965,119.81671,119.90769,119.89684,119.76306,119.90984,119.91021,119.91051,119.86953,119.91115,119.91022,119.870674,119.91018,119.91061,119.91113,119.91795,119.92523,119.84111,119.98444,119.97965,119.955795,120.0
119.895134,119.89483,119.894806,119.87983,119.8664,119.87994,119.89528,119.862305,119.879875,119.895,119.84937,119.87765,119.82062,119.88033,119.893135,119.885216,119.75924,119.88525,119.89532,119.87559,119.62739,119.89763,119.86118,119.89882,119.372246,119.829384,119.88163,119.82422,119.89861,119.89796,119.87216,119.90022,119.78598,119.91362,119.76637,119.89981,119.93916,119.78087,119.93916,119.83914,119.89981,119.86209,119.91846,119.987656,119.970695,119.993744,119.894745,119.89645,119.91402,119.895134,119.89515,119.89516,119.89516,119.89519,119.89491,119.89478,119.89475,119.87026,119.8745,119.88005,119.89587,119.89666,119.86639,119.87084,119.89511,119.8952,119.852776,119.856476,119.82341,119.82605,119.89496,119.767006,119.7766,119.895065,119.87938,119.70602,119.89782,119.898125,119.898384,119.84471,119.89816,119.89737,119.8453,119.898285,119.898735,119.89929,119.906334,119.913826,119.807335,119.9818,119.97617,119.94919,120.0
119.884926,119.884514,119.88448,119.868805,119.85332,119.86889,119.88505,119.8487,119.86884,119.884705,119.834404,119.86609,119.80264,119.86911,119.882675,119.87418,119.735504,119.8742,119.88505,119.86338,119.58734,119.88744,119.84735,119.888885,119.29978,119.81191,119.86995,119.806206,119.88853,119.88781,119.85943,119.890236,119.76544,119.905045,119.744576,119.88973,119.93303,119.76158,119.93303,119.82436,119.88973,119.8489,119.91062,119.98638,119.96768,119.993095,119.88443,119.886246,119.90548,119.88493,119.88494,119.88495,119.88495,119.88497,119.884605,119.88446,119.88444,119.8578,119.86252,119.86895,119.88565,119.886406,119.85327,119.858185,119.88482,119.8849,119.83814,119.8422,119.80562,119.80837,119.88462,119.74435,119.75511,119.88477,119.8675,119.67629,119.88764,119.887985,119.888275,119.82857,119.88815,119.88727,119.829865,119.8881,119.88857,119.889175,119.897026,119.905266,119.79013,119.979904,119.97367,119.9441,120.0
119.88816,119.88777,119.88774,119.87207,119.85702,119.87219,119.88833,119.85233,119.87212,119.887955,119.838356,119.86953,119.806694,119.87245,119.885925,119.877426,119.73947,119.87743,119.88826,119.866646,119.59321,119.89082,119.85085,119.89189,119.3105,119.81582,119.87315,119.80994,119.89178,119.891174,119.86281,119.89349,119.76858,119.90758,119.74685,119.89304,119.934715,119.76281,119.934715,119.82566,119.89304,119.850716,119.91179,119.98662,119.96815,119.993225,119.88768,119.88944,119.90805,119.88817,119.88817,119.88818,119.88819,119.88821,119.88786,119.8877,119.887695,119.86147,119.86609,119.87226,119.88905,119.88984,119.85671,119.86155,119.88806,119.888145,119.84198,119.84588,119.80969,119.8125,119.88787,119.74799,119.758446,119.888,119.87073,119.68007,119.891,119.8913,119.89155,119.832344,119.8912,119.890366,119.8326,119.891495,119.89197,119.892525,119.9,119.907814,119.79117,119.98021,119.974075,119.94548,120.0
119.86163,119.86118,119.86115,119.84028,119.82008,119.84036,119.86183,119.81398,119.8403,119.861374,119.795265,119.836685,119.754074,119.84058,119.858505,119.84695,119.66775,119.84695,119.86169,119.83258,119.478546,119.86493,119.8117,119.8655,119.11331,119.76544,119.84066,119.75743,119.86595,119.865456,119.82722,119.86803,119.70509,119.8846,119.67691,119.86751,119.91837,119.6974,119.91837,119.77803,119.86751,119.80972,119.887695,119.98324,119.95997,119.991516,119.86099,119.86297,119.8854,119.861664,119.86167,119.861694,119.86172,119.86175,119.86129,119.86109,119.86104,119.825905,119.83206,119.840416,119.862724,119.8637,119.819725,119.825966,119.861496,119.86158,119.79999,119.80515,119.757645,119.76108,119.86097,119.67888,119.69241,119.861374,119.83766,119.59077,119.86512,119.86544,119.86571,119.787704,119.86479,119.863945,119.78649,119.8658,119.8663,119.866936,119.875824,119.88502,119.73406,119.97518,119.96743,119.932106,120.0
119.88883,119.888885,119.88886,119.87445,119.85994,119.87454,119.88921,119.85555,119.8745,119.88902,119.84217,119.8719,119.81195,119.87474,119.887314,119.879456,119.74812,119.879486,119.889435,119.86931,119.606125,119.89159,119.85411,119.893425,119.33135,119.82068,119.87557,119.815285,119.892815,119.89192,119.86558,119.894485,119.7764,119.909065,119.7556,119.893974,119.93597,119.77123,119.93597,119.83139,119.893974,119.85527,119.91438,119.98696,119.96905,119.9934,119.888824,119.89069,119.909454,119.888885,119.888916,119.88897,119.88901,119.88908,119.88896,119.88885,119.88883,119.86409,119.86856,119.874596,119.88978,119.89054,119.85974,119.8644,119.889175,119.88929,119.84563,119.849365,119.81472,119.81741,119.88918,119.75669,119.76706,119.88917,119.87324,119.69068,119.89184,119.89222,119.89253,119.836235,119.89266,119.891754,119.83745,119.89226,119.892784,119.89341,119.90118,119.90926,119.79862,119.98076,119.9748,119.94646,120.0
119.88802,119.88858,119.88856,119.87474,119.86029,119.87482,119.888824,119.855896,119.87478,119.8887,119.84255,119.87219,119.812035,119.87499,119.88718,119.879585,119.74726,119.87962,119.88914,119.86961,119.60522,119.891655,119.85464,119.89339,119.33038,119.82106,119.87589,119.81565,119.89275,119.89211,119.86601,119.894455,119.775795,119.90911,119.75465,119.893974,119.93598,119.770226,119.93598,119.83103,119.893974,119.85503,119.91431,119.98699,119.96912,119.99341,119.88851,119.89054,119.909454,119.88815,119.88823,119.88834,119.88844,119.88856,119.88864,119.888535,119.88853,119.86451,119.8689,119.87487,119.88955,119.89046,119.860146,119.86477,119.88885,119.88896,119.846054,119.84984,119.81484,119.81762,119.88904,119.75577,119.76612,119.88886,119.87356,119.68974,119.89185,119.8922,119.89249,119.836914,119.892586,119.89164,119.83752,119.89247,119.892944,119.89347,119.90117,119.90929,119.79772,119.980804,119.97486,119.94645,120.0
119.93081,119.93213,119.93212,119.92398,119.91681,119.9241,119.93219,119.91445,119.92403,119.932175,119.90736,119.92304,119.89086,119.92448,119.931435,119.92735,119.8564,119.92742,119.93253,119.92211,119.78237,119.93394,119.91395,119.9355,119.63872,119.89565,119.925964,119.892715,119.934746,119.93417,119.92037,119.93581,119.87154,119.94523,119.86072,119.93547,119.96156,119.86898,119.96156,119.90285,119.93547,119.91627,119.950226,119.99221,119.98163,119.99606,119.93211,119.933464,119.94531,119.93109,119.93124,119.93149,119.93166,119.93187,119.93216,119.93212,119.93211,119.9191,119.92134,119.9242,119.93271,119.933235,119.91676,119.919334,119.932304,119.9324,119.90924,119.9113,119.89237,119.89381,119.93257,119.8608,119.86627,119.93235,119.92452,119.82666,119.93409,119.93434,119.934555,119.90429,119.93492,119.934235,119.90578,119.93439,119.93471,119.9351,119.94002,119.94527,119.88441,119.98853,119.985,119.96763,120.0
119.92937,119.932304,119.932304,119.92581,119.91938,119.925964,119.93229,119.91738,119.92588,119.93233,119.91087,119.92492,119.896675,119.926254,119.93196,119.92881,119.8665,119.92897,119.93277,119.924484,119.800285,119.934204,119.91708,119.93651,119.67247,119.901085,119.9282,119.89864,119.935165,119.93449,119.923,119.936226,119.87973,119.946365,119.86984,119.93583,119.9626,119.87708,119.9626,119.90865,119.93583,119.920944,119.952995,119.99259,119.98265,119.99625,119.932304,119.933945,119.94638,119.929955,119.93027,119.93081,119.93119,119.93164,119.93232,119.932304,119.932304,119.92127,119.92337,119.92604,119.93284,119.933395,119.9196,119.92197,119.93249,119.932594,119.91264,119.9146,119.89809,119.89946,119.93306,119.87039,119.875206,119.932556,119.92681,119.83966,119.93438,119.93468,119.93493,119.90835,119.93581,119.93497,119.91098,119.93472,119.93507,119.93546,119.94073,119.94637,119.89142,119.98916,119.985855,119.96844,120.0
119.93497,119.93926,119.93926,119.93308,119.927376,119.93323,119.93922,119.92554,119.93314,119.93928,119.919785,119.93237,119.90646,119.93356,119.93894,119.93599,119.878006,119.93611,119.93969,119.93199,119.81491,119.94103,119.92532,119.94297,119.69262,119.91082,119.935356,119.90884,119.94189,119.94126,119.93072,119.94286,119.890884,119.95181,119.88155,119.94256,119.96637,119.88856,119.96637,119.91735,119.94256,119.92876,119.957596,119.9933,119.98428,119.99661,119.93926,119.94074,119.95184,119.93589,119.93639,119.93724,119.93781,119.93845,119.93926,119.93926,119.93926,119.9291,119.93098,119.93332,119.93972,119.94032,119.92747,119.92965,119.939415,119.939514,119.92139,119.92312,119.90781,119.90912,119.93994,119.88189,119.88659,119.93951,119.934105,119.85262,119.94119,119.94146,119.94168,119.917435,119.94235,119.94162,119.91993,119.94147,119.94179,119.942184,119.946846,119.95183,119.90179,119.99018,119.987175,119.97161,120.0
119.946434,119.95812,119.95813,119.95587,119.954094,119.95606,119.95731,119.95347,119.95597,119.95811,119.95108,119.956,119.94577,119.956474,119.95834,119.95774,119.93347,119.958145,119.95859,119.95678,119.9069,119.95922,119.954025,119.96205,119.85503,119.948166,119.95905,119.94766,119.96022,119.95942,119.9567,119.960945,119.939415,119.968285,119.93567,119.96064,119.97809,119.93886,119.97809,119.95347,119.96063,119.9594,119.97543,119.99577,119.99027,119.997856,119.95827,119.95957,119.96819,119.94876,119.95003,119.952156,119.95357,119.95518,119.95811,119.95816,119.95821,119.954704,119.955444,119.95618,119.957924,119.95849,119.95445,119.955574,119.958275,119.9584,119.95193,119.95284,119.946495,119.9472,119.959,119.93514,119.93722,119.958435,119.958206,119.92316,119.959404,119.95973,119.95999,119.95064,119.96136,119.960526,119.95418,119.95961,119.95991,119.96029,119.96413,119.96823,119.94542,119.99386,119.99203,119.981346,120.0
119.95123,119.96188,119.9619,119.9602,119.95835,119.960335,119.961105,119.95772,119.96028,119.961876,119.95558,119.96017,119.95054,119.9606,119.96215,119.96166,119.938835,119.962006,119.96233,119.960724,119.91333,119.96283,119.95811,119.96552,119.863106,119.952774,119.962746,119.952324,119.96379,119.96298,119.96059,119.964455,119.94467,119.971176,119.94132,119.964165,119.98012,119.94459,119.98012,119.95783,119.964165,119.963196,119.9777,119.99616,119.99122,119.99806,119.96204,119.963234,119.97109,119.95335,119.95449,119.95643,119.957695,119.95918,119.961876,119.96192,119.96198,119.95897,119.95965,119.96042,119.9616,119.962135,119.95861,119.95965,119.962036,119.96216,119.9563,119.957085,119.951225,119.9519,119.962746,119.94047,119.942474,119.962204,119.96199,119.92916,119.96301,119.96331,119.96357,119.954956,119.96489,119.964134,119.95835,119.96316,119.96345,119.96381,119.96743,119.97113,119.95057,119.994446,119.99279,119.98302,120.0
119.95689,119.97244,119.972466,119.97179,119.97108,119.97197,119.971176,119.97086,119.97191,119.97239,119.96985,119.97194,119.967155,119.97218,119.972916,119.97283,119.96084,119.97327,119.97285,119.972725,119.9465,119.97308,119.971405,119.97557,119.918594,119.96848,119.97419,119.96826,119.974,119.97329,119.9729,119.9745,119.963905,119.979706,119.96186,119.97429,119.986084,119.96354,119.986084,119.97201,119.97429,119.97549,119.985054,119.997345,119.99396,119.99866,119.97263,119.973625,119.979576,119.95999,119.96167,119.96453,119.9664,119.96848,119.97242,119.9725,119.972565,119.9713,119.971664,119.97202,119.97177,119.97238,119.97141,119.97205,119.97255,119.97267,119.97028,119.97077,119.96755,119.96794,119.97331,119.96172,119.96284,119.97275,119.97365,119.95518,119.97325,119.97354,119.973785,119.96977,119.97502,119.97438,119.97229,119.97346,119.97371,119.97401,119.976746,119.979645,119.967316,119.99616,119.99504,119.98801,120.0
119.96048,119.979225,119.979256,119.979645,119.980064,119.97982,119.97741,119.98006,119.979744,119.97914,119.97979,119.98014,119.97891,119.980156,119.9802,119.9804,119.9765,119.98102,119.97969,119.980965,119.97129,119.97934,119.98055,119.98236,119.96065,119.979645,119.982025,119.97964,119.980545,119.97956,119.981316,119.98088,119.97797,119.985504,119.97749,119.98061,119.9901,119.97847,119.9901,119.98278,119.98061,119.98461,119.99044,119.99815,119.99587,119.99907,119.97954,119.980446,119.985275,119.964165,119.96617,119.96956,119.971794,119.97427,119.97917,119.979324,119.97943,119.98007,119.98011,119.97991,119.977905,119.97849,119.9803,119.98062,119.97934,119.979485,119.98,119.98024,119.979126,119.979355,119.98032,119.976875,119.97736,119.97962,119.98163,119.974785,119.97956,119.97994,119.980255,119.97999,119.98182,119.98118,119.98236,119.97974,119.979996,119.980316,119.9828,119.98538,119.980385,119.99735,119.99659,119.99141,120.0
119.95874,119.98291,119.98295,119.98399,119.98474,119.98428,119.98058,119.98479,119.98418,119.98278,119.98475,119.98469,119.98446,119.98469,119.98419,119.98476,119.98335,119.98542,119.98344,119.98542,119.98078,119.98299,119.985306,119.98625,119.97542,119.98507,119.986275,119.98515,119.98432,119.983215,119.98582,119.98461,119.984184,119.988785,119.98398,119.98433,119.992424,119.98448,119.992424,119.98754,119.98433,119.9888,119.99297,119.998604,119.9969,119.99929,119.983284,119.98428,119.98851,119.96347,119.966034,119.97037,119.973236,119.97641,119.982834,119.98301,119.98314,119.98471,119.984695,119.984406,119.98128,119.98203,119.984985,119.9852,119.98302,119.9832,119.98491,119.985085,119.984665,119.984856,119.98424,119.98355,119.98383,119.983376,119.98596,119.98258,119.98324,119.983665,119.98401,119.98509,119.9857,119.98505,119.98716,119.98339,119.98367,119.98402,119.986336,119.98864,119.985794,119.99799,119.99743,119.99331,120.0
